,AQSID,SiteName,Status,EPARegion,Latitude,Longitude,Elevation,GMTOffset,CountryCode,StateName,ValidDate,ValidTime,DataSource,ReportingArea_PipeDelimited,OZONE_AQI,PM10_AQI,PM25_AQI,NO2_AQI,OZONE_Measured,PM10_Measured,PM25_Measured,NO2_Measured,PM25,PM25_Unit,OZONE,OZONE_Unit,NO2,NO2_Unit,CO,CO_Unit,SO2,SO2_Unit,PM10,PM10_Unit,SHAPE
88,481131505,,Active,R6,32.879107,-96.913552,0.0,0.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -96.913552, 'y': 32.879107, 'spatialReference': {'wkid': 4326}}"
89,051191008,ADEQ-DSR,Active,R6,34.6811,-92.3283,0.0,-6.0,US,AR,03/26/19,04:00,Arkansas Department of Environmental Quality,Little Rock-North Little Rock,,,27.0,,0,0,1,0,5.5,UG/M3,,,,,,,,,,,"{'x': -92.3283, 'y': 34.6811, 'spatialReference': {'wkid': 4326}}"
90,060658001,Riverside - Rubidoux,Active,R9,33.999449,-117.41583100000001,78.7,-8.0,US,CA,03/26/19,04:00,South Coast AQMD,Metro Riverside CO|Riverside Co. Metro|Norco/Corona,35.0,39.0,54.0,13.0,1,1,1,1,10.0,UG/M3,34.0,PPB,14.0,PPB,0.38,PPM,1.0,PPB,40.0,UG/M3,"{'x': -117.41583100000001, 'y': 33.999449, 'spatialReference': {'wkid': 4326}}"
91,051191002,NLRAP,Active,R6,34.8306,-92.2594,0.0,-6.0,US,AR,03/26/19,04:00,Arkansas Department of Environmental Quality,Little Rock-North Little Rock,34.0,,,,1,0,0,0,,,36.0,PPB,,,,,,,,,"{'x': -92.2594, 'y': 34.8306, 'spatialReference': {'wkid': 4326}}"
92,060658005,Mira Loma - Van Buren,Active,R9,33.996387,-117.4925,230.9,-8.0,US,CA,03/26/19,04:00,South Coast AQMD,Metro Riverside CO|Norco/Corona,30.0,37.0,55.0,16.0,1,1,1,1,10.9,UG/M3,25.0,PPB,18.0,PPB,0.27,PPM,,,35.0,UG/M3,"{'x': -117.4925, 'y': 33.996387, 'spatialReference': {'wkid': 4326}}"
93,481131500,Lancaster Cedardale C1500,Active,R6,32.630010999999996,-96.800599,195.2,0.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -96.800599, 'y': 32.630010999999996, 'spatialReference': {'wkid': 4326}}"
94,060773005,TracyAP,Active,R9,37.6825,-121.4406,0.0,-8.0,US,CA,03/26/19,04:00,San Joaquin Valley Unified APCD,,26.0,10.0,17.0,2.0,1,1,1,1,4.0,UG/M3,25.0,PPB,3.0,PPB,,,,,14.0,UG/M3,"{'x': -121.4406, 'y': 37.6825, 'spatialReference': {'wkid': 4326}}"
95,410292129,Medford Welch & Jackson,Active,R10,42.33155,-122.88026599999999,0.0,-8.0,US,OR,03/26/19,04:00,Oregon Dept. of Environmental Quality,Medford,,,10.0,,0,0,1,0,2.6,UG/M3,,,,,,,,,,,"{'x': -122.88026599999999, 'y': 42.33155, 'spatialReference': {'wkid': 4326}}"
96,150011012,Kona,Active,R9,19.5097,-155.9133,517.3,-10.0,US,HI,03/26/19,04:00,Hawaii State Dept. of Health,Kona,,,13.0,,0,0,1,0,4.0,UG/M3,,,,,,,1.0,PPB,,,"{'x': -155.9133, 'y': 19.5097, 'spatialReference': {'wkid': 4326}}"
97,000092901,Edson,Active,CA,53.5936,-116.3928,0.0,-7.0,CA,CC,03/26/19,04:00,Alberta Environmental Monitoring and Reporting Agency (AEMERA),,28.0,,,5.0,1,0,0,1,,,29.0,PPB,5.0,PPB,,,,,,,"{'x': -116.3928, 'y': 53.5936, 'spatialReference': {'wkid': 4326}}"
98,000102001,Saturna,Active,CA,48.7833,-123.1333,191.8,-8.0,CA,CC,03/26/19,04:00,Canadian Air and Precipitation Monitoring Network,,26.0,,,,1,0,0,0,,,31.0,PPB,,,,,,,,,"{'x': -123.1333, 'y': 48.7833, 'spatialReference': {'wkid': 4326}}"
99,840530230001,Mobile-Pomeroy,Active,R10,46.474438,-117.614764,0.0,-8.0,US,WA,03/26/19,04:00,Washington Department of Ecology,,,,14.0,,0,0,1,0,4.0,UG/M3,,,,,,,,,,,"{'x': -117.614764, 'y': 46.474438, 'spatialReference': {'wkid': 4326}}"
100,840080290007,Paonia,Active,R8,38.8763,-107.6022,0.0,-7.0,US,CO,03/26/19,04:00,Bureau of Land Management - Colorado,,42.0,10.0,23.0,,1,1,1,1,6.0,UG/M3,47.0,PPB,1.0,PPB,,,,,13.0,UG/M3,"{'x': -107.6022, 'y': 38.8763, 'spatialReference': {'wkid': 4326}}"
101,80039CE01,Obispado,Active,MX,25.67555,-100.33833,169.6,-6.0,MX,MX,03/26/19,04:00,Sistema Integral de Monitoreo Ambiental,Monterrey,,,,,1,1,1,0,,,,,,,,,,,,,"{'x': -100.33833, 'y': 25.67555, 'spatialReference': {'wkid': 4326}}"
102,060470003,Merced - S. Coffee Ave,Active,R9,37.2817,-120.433601,0.0,-8.0,US,CA,03/26/19,04:00,San Joaquin Valley Unified APCD,Merced,34.0,,43.0,7.0,1,0,1,1,12.0,UG/M3,28.0,PPB,8.0,PPB,,,,,,,"{'x': -120.433601, 'y': 37.2817, 'spatialReference': {'wkid': 4326}}"
103,040137003,StJohns,Active,R9,33.29015,-112.159874,323.0,-7.0,US,AZ,03/26/19,04:00,Gila River Indian Community DEQ Air Quality Program,Gila River Indian Community,,27.0,,,1,1,0,0,,,,,,,,,,,15.0,UG/M3,"{'x': -112.159874, 'y': 33.29015, 'spatialReference': {'wkid': 4326}}"
104,000053301,Deschambault,Active,CA,46.6822,-71.9678,53.4,-5.0,CA,CC,03/26/19,04:00,Meteorological Service of Canada,,41.0,,,,1,0,0,0,,,43.0,PPB,,,,,,,,,"{'x': -71.9678, 'y': 46.6822, 'spatialReference': {'wkid': 4326}}"
105,471550101,Cove Mountain - GSMNP,Active,USEPA,35.6967,-83.6089,793.3,-5.0,US,TN,03/26/19,04:00,National Park Service,Knoxville|Great Smoky Mtns. Natl. Park - TN,38.0,,,,1,0,0,0,,,40.0,PPB,,,,,,,,,"{'x': -83.6089, 'y': 35.6967, 'spatialReference': {'wkid': 4326}}"
106,471550102,Clingmans Dome - GSMNP,Active,USEPA,35.562801,-83.4981,1243.5,-5.0,US,TN,03/26/19,04:00,National Park Service,Knoxville|Great Smoky Mtns. Natl. Park - TN,,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -83.4981, 'y': 35.562801, 'spatialReference': {'wkid': 4326}}"
107,80039NE01,San Nicolas,Active,MX,25.745,-100.25471999999999,152.5,-6.0,MX,MX,03/26/19,04:00,Sistema Integral de Monitoreo Ambiental,Monterrey,,,,,1,1,1,0,,,,,,,,,,,,,"{'x': -100.25471999999999, 'y': 25.745, 'spatialReference': {'wkid': 4326}}"
108,180130001,Helmsburg,Active,R5,39.263914,-86.292261,201.0,-5.0,US,IN,03/26/19,04:00,Indiana Dept. of Environmental Management 2,,25.0,,,,1,0,0,0,,,17.0,PPB,,,,,,,,,"{'x': -86.292261, 'y': 39.263914, 'spatialReference': {'wkid': 4326}}"
109,482331073,Borger FM 1559,Active,R6,35.676128000000006,-101.43966999999999,945.8,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -101.43966999999999, 'y': 35.676128000000006, 'spatialReference': {'wkid': 4326}}"
110,281551001,Natchez Trace Parkway - Dancy Rgr Sta.,Inactive,USEPA,33.6636,-89.0622,93.9,-6.0,US,MS,03/26/19,04:00,National Park Service,,,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -89.0622, 'y': 33.6636, 'spatialReference': {'wkid': 4326}}"
111,220470012,Carville,Active,R6,30.1975,-91.1283,0.0,-6.0,US,LA,03/26/19,04:00,Louisiana Department of Environmental Quality,Baton Rouge Area,26.0,,,,1,0,0,0,,,22.0,PPB,,,,,,,,,"{'x': -91.1283, 'y': 30.1975, 'spatialReference': {'wkid': 4326}}"
112,480850005,Frisco C31,Active,R6,33.1325,-96.7861,0.0,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,Dallas-Fort Worth,33.0,,,,1,0,0,0,,,36.0,PPB,,,,,,,,,"{'x': -96.7861, 'y': 33.1325, 'spatialReference': {'wkid': 4326}}"
113,000080901,Bratts Lake,Inactive,CA,50.2008,-104.7108,0.0,-6.0,CA,CC,03/26/19,04:00,Canadian Air and Precipitation Monitoring Network,,,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -104.7108, 'y': 50.2008, 'spatialReference': {'wkid': 4326}}"
114,220511001,Kenner,Active,R6,30.0411,-90.2728,0.0,-6.0,US,LA,03/26/19,04:00,Louisiana Department of Environmental Quality,New Orleans,29.0,,11.0,,1,0,1,0,1.7,UG/M3,29.0,PPB,,,,,,,,,"{'x': -90.2728, 'y': 30.0411, 'spatialReference': {'wkid': 4326}}"
115,201070002,Minecrek,Inactive,R7,38.1358,-94.7319,0.0,-6.0,US,KS,03/26/19,04:00,Kansas Dept. of Health and Environment,,,,,,1,0,1,0,,,,,,,,,,,,,"{'x': -94.7319, 'y': 38.1358, 'spatialReference': {'wkid': 4326}}"
116,480850009,Frisco Eubanks C1010,Active,R6,33.144662,-96.82880899999999,195.2,0.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -96.82880899999999, 'y': 33.144662, 'spatialReference': {'wkid': 4326}}"
117,000052001,Charette,Active,CA,46.4425,-72.8928,116.8,-5.0,CA,CC,03/26/19,04:00,Meteorological Service of Canada,,41.0,,,,1,0,0,0,,,45.0,PPB,,,,,,,,,"{'x': -72.8928, 'y': 46.4425, 'spatialReference': {'wkid': 4326}}"
118,370510010,Honeycutt,Active,R4,35.00165,-78.99075,0.0,-5.0,US,NC,03/26/19,04:00,North Carolina DEQ - Division of Air Quality,Fayetteville,35.0,,,,1,0,0,0,,,39.0,PPB,,,,,-1.0,PPB,,,"{'x': -78.99075, 'y': 35.00165, 'spatialReference': {'wkid': 4326}}"
119,518000005,HOLLAND,Active,R3,36.6675,-76.7314,0.0,-5.0,US,VA,03/26/19,04:00,Virginia Dept. of Environmental Quality,Hampton Roads,44.0,,,,1,0,0,0,,,50.0,PPB,,,,,,,,,"{'x': -76.7314, 'y': 36.6675, 'spatialReference': {'wkid': 4326}}"
120,518000004,TIDEWATER COMM. COLLEGE,Active,R3,36.903301,-76.438599,0.0,-5.0,US,VA,03/26/19,04:00,Virginia Dept. of Environmental Quality,Hampton Roads,44.0,,,,1,0,0,0,,,47.0,PPB,,,,,,,,,"{'x': -76.438599, 'y': 36.903301, 'spatialReference': {'wkid': 4326}}"
121,410630001,Enterprise - US Forest Service,Active,R10,45.426351000000004,-117.296066,1163.6,-8.0,US,OR,03/26/19,04:00,Oregon Dept. of Environmental Quality,Enterprise,,,18.0,,0,0,1,0,4.0,UG/M3,,,,,,,,,,,"{'x': -117.296066, 'y': 45.426351000000004, 'spatialReference': {'wkid': 4326}}"
122,000065301,Port Stanley,Active,CA,42.6725,-81.1647,0.0,-5.0,CA,CC,03/26/19,04:00,Ontario Ministry of the Environment,,33.0,,11.0,,1,0,1,0,2.0,UG/M3,34.0,PPB,,,,,,,,,"{'x': -81.1647, 'y': 42.6725, 'spatialReference': {'wkid': 4326}}"
123,551170006,SHEBOYGAN,Active,R5,43.665,-87.7161,0.0,-6.0,US,WI,03/26/19,04:00,Wisconsin Dept. of Natural Resources,Sheboygan,25.0,,,,1,0,0,0,,,23.0,PPB,,,,,,,,,"{'x': -87.7161, 'y': 43.665, 'spatialReference': {'wkid': 4326}}"
124,120972002,Osceola Co. Fire Station - Four Corners,Active,R4,28.3478,-81.6367,0.0,-5.0,US,FL,03/26/19,04:00,Florida Dept. of Environmental Protection,Osceola County,32.0,,,,1,0,0,0,,,35.0,PPB,,,,,,,,,"{'x': -81.6367, 'y': 28.3478, 'spatialReference': {'wkid': 4326}}"
125,530370002,Ellensburg-Ruby St,Active,R10,46.9936,-120.545,500.2,-8.0,US,WA,03/26/19,04:00,Washington Department of Ecology,Ellensburg,,,,,0,0,1,0,,,,,,,,,,,,,"{'x': -120.545, 'y': 46.9936, 'spatialReference': {'wkid': 4326}}"
126,450310003,Pee Dee,Active,R4,34.285599,-79.744698,38.7,-5.0,US,SC,03/26/19,04:00,South Carolina DHEC,Florence/Darlington,37.0,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -79.744698, 'y': 34.285599, 'spatialReference': {'wkid': 4326}}"
127,471571004,ORGILL,Active,R4,35.3772,-89.8319,0.0,-6.0,US,TN,03/26/19,04:00,Memphis and Shelby County Health Department,Memphis,34.0,,,,1,0,0,0,,,38.0,PPB,,,,,,,,,"{'x': -89.8319, 'y': 35.3772, 'spatialReference': {'wkid': 4326}}"
128,000064001,Experimental Lakes,Active,CA,49.6639,-93.7211,369.1,-6.0,CA,CC,03/26/19,04:00,Canadian Air and Precipitation Monitoring Network,,42.0,,,,1,0,0,0,,,45.0,PPB,,,,,,,,,"{'x': -93.7211, 'y': 49.6639, 'spatialReference': {'wkid': 4326}}"
129,480391016,Lake Jackson C1016,Active,R6,29.0436,-95.4736,0.0,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,Houston-Galveston-Brazoria,14.0,,,,1,0,0,1,,,12.0,PPB,,,,,,,,,"{'x': -95.4736, 'y': 29.0436, 'spatialReference': {'wkid': 4326}}"
130,300490026,Rossiter Pump House,Active,R8,46.6588,-112.0131,1139.8,-7.0,US,MT,03/26/19,04:00,Montana DEQ,Helena,,,40.0,,0,0,1,0,12.0,UG/M3,,,,,,,,,,,"{'x': -112.0131, 'y': 46.6588, 'spatialReference': {'wkid': 4326}}"
131,400310649,Lawton South,Inactive,R6,34.514998999999996,-98.3983,332.5,-6.0,US,OK,03/26/19,04:00,Oklahoma Department of Environmental Quality,Lawton,,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -98.3983, 'y': 34.514998999999996, 'spatialReference': {'wkid': 4326}}"
132,180690002,Roanoke Elem. School,Active,R5,40.9606,-85.3803,0.0,-5.0,US,IN,03/26/19,04:00,Indiana Dept. of Environmental Management 2,,30.0,,,,1,0,0,0,,,30.0,PPB,,,,,,,,,"{'x': -85.3803, 'y': 40.9606, 'spatialReference': {'wkid': 4326}}"
133,010972005,BAYROAD,Active,R4,30.4744,-88.1411,0.0,-6.0,US,AL,03/26/19,04:00,Alabama Department of Environmental Management,Mobile,38.0,,,,1,0,0,0,,,37.0,PPB,,,,,,,,,"{'x': -88.1411, 'y': 30.4744, 'spatialReference': {'wkid': 4326}}"
134,320312009,Lemmon Valley,Active,R9,39.645288,-119.840051,0.0,-8.0,US,NV,03/26/19,04:00,Washoe County Health District Air Quality Management Division,Reno-Sparks,49.0,,,,1,0,0,0,,,53.0,PPB,,,,,,,,,"{'x': -119.840051, 'y': 39.645288, 'spatialReference': {'wkid': 4326}}"
135,090090027,New Haven - Criscuolo Park,Active,R1,41.3011,-72.9028,0.0,-5.0,US,CT,03/26/19,04:00,Connecticut Dept. of Energy and Environmental Protection,New Haven,35.0,12.0,17.0,6.0,1,1,1,1,3.4,UG/M3,38.0,PPB,6.0,PPB,0.16,PPM,0.0,PPB,10.0,UG/M3,"{'x': -72.9028, 'y': 41.3011, 'spatialReference': {'wkid': 4326}}"
136,280470008,GPORT YC,Active,R4,30.39,-89.0497,0.0,-6.0,US,MS,03/26/19,04:00,Mississippi DEQ,Harrison County|Mississippi Gulf Coast,37.0,,39.0,,1,0,1,0,10.4,UG/M3,40.0,PPB,,,,,,,,,"{'x': -89.0497, 'y': 30.39, 'spatialReference': {'wkid': 4326}}"
137,490030003,Brigham City,Active,R8,41.492802000000005,-112.0187,1342.6,-7.0,US,UT,03/26/19,04:00,Utah Department of Environmental Quality,Washakie Reservation|Brigham City,33.0,,31.0,12.0,1,0,1,1,7.5,UG/M3,32.0,PPB,13.0,PPB,,,,,,,"{'x': -112.0187, 'y': 41.492802000000005, 'spatialReference': {'wkid': 4326}}"
138,320312002,Incline,Active,R9,39.250437,-119.956741,0.0,-8.0,US,NV,03/26/19,04:00,Washoe County Health District Air Quality Management Division,Reno-Sparks,58.0,,,,1,0,0,0,,,60.0,PPB,,,,,,,,,"{'x': -119.956741, 'y': 39.250437, 'spatialReference': {'wkid': 4326}}"
139,191630020,"Davenport, Hayes School",Active,R7,41.512032,-90.624016,0.0,-6.0,US,IA,03/26/19,04:00,Iowa DNR,,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -90.624016, 'y': 41.512032, 'spatialReference': {'wkid': 4326}}"
140,300630024,Missoula Boyd Park,Active,R8,46.842296999999995,-114.020549,0.0,-7.0,US,MT,03/26/19,04:00,Montana DEQ,Missoula,20.0,45.0,32.0,,1,1,1,0,12.2,UG/M3,13.0,PPB,,,,,,,93.0,UG/M3,"{'x': -114.020549, 'y': 46.842296999999995, 'spatialReference': {'wkid': 4326}}"
141,000103302,Nelson Kutenai Place,Active,CA,49.4908,-117.2953,542.3,-8.0,CA,CC,03/26/19,04:00,British Columbia Ministry of Environment,,,,,,1,1,1,0,,,,,,,,,,,,,"{'x': -117.2953, 'y': 49.4908, 'spatialReference': {'wkid': 4326}}"
142,000090302,RED DEER RIVERSIDE DRIVE,Active,CA,52.2989,-113.7942,0.0,-7.0,CA,CC,03/26/19,04:00,Alberta Environmental Monitoring and Reporting Agency (AEMERA),,21.0,,28.0,3.0,1,0,1,0,8.0,UG/M3,25.0,PPB,,,,,,,,,"{'x': -113.7942, 'y': 52.2989, 'spatialReference': {'wkid': 4326}}"
143,181050003,Bloomington,Active,R5,39.159372,-86.504747,250.1,-5.0,US,IN,03/26/19,04:00,Indiana Dept. of Environmental Management 2,,,,9.0,,0,0,1,0,-2.0,UG/M3,,,,,,,,,,,"{'x': -86.504747, 'y': 39.159372, 'spatialReference': {'wkid': 4326}}"
144,300490018,LINSCHL,Inactive,R8,46.6036,-112.0353,1200.8,-7.0,US,MT,03/26/19,04:00,Montana DEQ,,,,,,0,0,1,0,,,,,,,,,,,,,"{'x': -112.0353, 'y': 46.6036, 'spatialReference': {'wkid': 4326}}"
145,400310651,Lawton North,Active,R6,34.632999,-98.428802,362.0,-6.0,US,OK,03/26/19,04:00,Oklahoma Department of Environmental Quality,Lawton,31.0,18.0,54.0,,1,1,1,0,13.0,UG/M3,31.0,PPB,,,,,,,18.0,UG/M3,"{'x': -98.428802, 'y': 34.632999, 'spatialReference': {'wkid': 4326}}"
146,390355002,Mayfield,Active,R5,41.537040999999995,-81.458889,0.0,-5.0,US,OH,03/26/19,04:00,Ohio EPA-DAPC,Cleveland-Akron-Lorain,37.0,,,,1,0,0,0,,,44.0,PPB,,,,,,,,,"{'x': -81.458889, 'y': 41.537040999999995, 'spatialReference': {'wkid': 4326}}"
147,482091675,San Marcos Staples Rd C1675,Inactive,R6,29.862282,-97.92885600000001,183.0,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,,,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -97.92885600000001, 'y': 29.862282, 'spatialReference': {'wkid': 4326}}"
148,NRB000068,Alliance Girls High School,Active,,-1.26614,36.663140000000006,0.0,3.0,,,03/26/19,04:00,Nairobi EPA,,,20.0,28.0,,0,1,1,0,7.4,UG/M3,,,,,,,,,15.0,UG/M3,"{'x': 36.663140000000006, 'y': -1.26614, 'spatialReference': {'wkid': 4326}}"
149,400470555,Kremlin,Active,R6,36.512293,-97.84562700000001,0.0,-6.0,US,OK,03/26/19,04:00,Oklahoma Department of Environmental Quality,,,,,,0,0,0,0,,,,,,,,,0.0,PPB,,,"{'x': -97.84562700000001, 'y': 36.512293, 'spatialReference': {'wkid': 4326}}"
150,490472003,Ouray,Active,R8,40.054848,-109.68737,0.0,-7.0,US,UT,03/26/19,04:00,Ute Tribe,Ouray,45.0,,,2.0,1,0,1,1,,,56.0,PPB,2.0,PPB,,,,,,,"{'x': -109.68737, 'y': 40.054848, 'spatialReference': {'wkid': 4326}}"
151,490472002,Redwash,Active,R8,40.204433,-109.35321,0.0,-7.0,US,UT,03/26/19,04:00,Ute Tribe,,71.0,,,1.0,1,0,1,1,,,64.0,PPB,2.0,PPB,,,,,,,"{'x': -109.35321, 'y': 40.204433, 'spatialReference': {'wkid': 4326}}"
152,000091601,Carrot Creek,Active,CA,53.6072,-115.8769,0.0,-7.0,CA,CC,03/26/19,04:00,Alberta Environmental Monitoring and Reporting Agency (AEMERA),,19.0,,,5.0,1,0,0,0,,,21.0,PPB,,,,,,,,,"{'x': -115.8769, 'y': 53.6072, 'spatialReference': {'wkid': 4326}}"
153,300630037,French Town - Beckwith,Active,R8,47.012907,-114.224273,0.0,-7.0,US,MT,03/26/19,04:00,Montana DEQ,Missoula,,,36.0,,0,0,1,0,8.5,UG/M3,,,,,,,,,,,"{'x': -114.224273, 'y': 47.012907, 'spatialReference': {'wkid': 4326}}"
154,300630038,Seeley Elementary School,Active,R8,47.17563,-113.47618200000001,0.0,-7.0,US,MT,03/26/19,04:00,Montana DEQ,Seeley Lake,,,66.0,,0,0,1,0,32.6,UG/M3,,,,,,,,,,,"{'x': -113.47618200000001, 'y': 47.17563, 'spatialReference': {'wkid': 4326}}"
155,300490004,NCORE,Active,R8,46.8505,-111.98716399999999,0.0,-7.0,US,MT,03/26/19,04:00,Montana DEQ,Helena,37.0,,12.0,,1,0,1,0,1.0,UG/M3,40.0,PPB,,,,,,,,,"{'x': -111.98716399999999, 'y': 46.8505, 'spatialReference': {'wkid': 4326}}"
156,400270049,Moore,Active,R6,35.32,-97.4883,0.0,-6.0,US,OK,03/26/19,04:00,Oklahoma Department of Environmental Quality,Oklahoma City,26.0,25.0,67.0,,1,1,1,0,18.6,UG/M3,28.0,PPB,,,,,,,25.0,UG/M3,"{'x': -97.4883, 'y': 35.32, 'spatialReference': {'wkid': 4326}}"
157,371590021,ROCKWELL,Active,R4,35.551899,-80.394997,240.0,-5.0,US,NC,03/26/19,04:00,North Carolina DEQ - Division of Air Quality,Charlotte,31.0,,,,1,0,0,0,,,36.0,PPB,,,,,,,,,"{'x': -80.394997, 'y': 35.551899, 'spatialReference': {'wkid': 4326}}"
158,371590022,ENOCH,Inactive,R4,35.5347,-80.6986,269.9,-5.0,US,NC,03/26/19,04:00,North Carolina DEQ - Division of Air Quality,Charlotte,,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -80.6986, 'y': 35.5347, 'spatialReference': {'wkid': 4326}}"
159,MMOAQ1005,Fort Walton,Inactive,USEPA,30.4266,-86.6667,91.5,-6.0,US,MM,03/26/19,04:00,EPA Office of Air Quality Planning and Standards,,,,,,0,0,1,0,,,,,,,,,,,,,"{'x': -86.6667, 'y': 30.4266, 'spatialReference': {'wkid': 4326}}"
160,000031101,KENTVILLE,Active,CA,45.04,-64.29,0.0,-4.0,CA,CC,03/26/19,04:00,Environment Canada,,37.0,,38.0,,1,0,1,0,10.0,UG/M3,40.0,PPB,,,,,,,,,"{'x': -64.29, 'y': 45.04, 'spatialReference': {'wkid': 4326}}"
161,MMOAQ1003,PASCAGOULA,Active,USEPA,30.3781,-88.5339,91.5,-6.0,US,MM,03/26/19,04:00,EPA Office of Air Quality Planning and Standards,,,,,,0,0,1,0,,,,,,,,,,,,,"{'x': -88.5339, 'y': 30.3781, 'spatialReference': {'wkid': 4326}}"
162,420791101,Wilkes-Barre,Active,R3,41.2658,-75.8464,0.0,-5.0,US,PA,03/26/19,04:00,Pennsylvania Dept. of Environmental Protection,Scranton / Wilkes-Barre,28.0,,,,1,0,0,0,,,13.0,PPB,,,,,,,,,"{'x': -75.8464, 'y': 41.2658, 'spatialReference': {'wkid': 4326}}"
163,420791100,NANT,Inactive,R3,41.2092,-76.0033,0.0,-5.0,US,PA,03/26/19,04:00,Pennsylvania Dept. of Environmental Protection,Scranton / Wilkes-Barre,,,,,1,0,0,0,,,,,,,,,,,,,"{'x': -76.0033, 'y': 41.2092, 'spatialReference': {'wkid': 4326}}"
164,MMOAQ1007,BAYROAD,Active,USEPA,30.474674,-88.14114000000001,0.0,-6.0,US,MM,03/26/19,04:00,EPA Office of Air Quality Planning and Standards,,,,,,0,0,1,0,,,,,,,,,,,,,"{'x': -88.14114000000001, 'y': 30.474674, 'spatialReference': {'wkid': 4326}}"
165,484230007,Tyler Airport Relocated C82,Active,R6,32.344008,-95.415751,164.7,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,Tyler-Longview-Marshall,35.0,,,,1,0,0,1,,,38.0,PPB,,,,,,,,,"{'x': -95.415751, 'y': 32.344008, 'spatialReference': {'wkid': 4326}}"
166,410351002,Crater Lake Maintenance Bldg,Inactive,R10,42.895957,-122.13593,0.0,-8.0,US,OR,03/26/19,04:00,Oregon Dept. of Environmental Quality,Crater Lake,,,,,0,0,1,0,,,,,,,,,,,,,"{'x': -122.13593, 'y': 42.895957, 'spatialReference': {'wkid': 4326}}"
167,040137021,Red Mountain,Active,R9,33.5079,-111.754601,394.7,-7.0,US,AZ,03/26/19,04:00,Salt River Pima-Maricopa Indian Community,,38.0,,,,1,0,0,0,,,32.0,PPB,,,,,,,,,"{'x': -111.754601, 'y': 33.5079, 'spatialReference': {'wkid': 4326}}"
168,040137022,LEHI,Active,R9,33.474499,-111.805099,377.6,-7.0,US,AZ,03/26/19,04:00,Salt River Pima-Maricopa Indian Community,,35.0,28.0,,,1,1,0,0,,,23.0,PPB,,,,,,,79.0,UG/M3,"{'x': -111.805099, 'y': 33.474499, 'spatialReference': {'wkid': 4326}}"
169,150011006,Hilo,Active,R9,19.717562,-155.110535,0.0,-10.0,US,HI,03/26/19,04:00,Hawaii State Dept. of Health,Hilo,,,23.0,,0,0,1,0,7.0,UG/M3,,,,,,,1.0,PPB,,,"{'x': -155.110535, 'y': 19.717562, 'spatialReference': {'wkid': 4326}}"
170,040137020,Senior Center,Active,R9,33.4883,-111.855003,377.0,-7.0,US,AZ,03/26/19,04:00,Salt River Pima-Maricopa Indian Community,,33.0,30.0,,,1,1,0,0,,,31.0,PPB,,,,,,,52.0,UG/M3,"{'x': -111.855003, 'y': 33.4883, 'spatialReference': {'wkid': 4326}}"
171,NRB000055,All Saints Cathedral Primary School,Active,,-1.310669,36.81055,0.0,3.0,,,03/26/19,04:00,Nairobi EPA,,,,,,0,1,1,0,,,,,,,,,,,,,"{'x': 36.81055, 'y': -1.310669, 'spatialReference': {'wkid': 4326}}"
172,040137024,High School,Active,R9,33.507999,-111.837799,394.4,-7.0,US,AZ,03/26/19,04:00,Salt River Pima-Maricopa Indian Community,,32.0,42.0,,,1,1,0,0,,,23.0,PPB,,,,,,,41.0,UG/M3,"{'x': -111.837799, 'y': 33.507999, 'spatialReference': {'wkid': 4326}}"
173,482511008,Johnson County Luisa C1008,Active,R6,32.470156,-97.169116,195.2,-6.0,US,TX,03/26/19,04:00,Texas Commission on Environmental Quality,,,,,,0,0,0,0,,,,,,,,,,,,,"{'x': -97.169116, 'y': 32.470156, 'spatialReference': {'wkid': 4326}}"
174,191630014,Scott County Park,Active,R7,41.6992,-90.521896,0.0,-6.0,US,IA,03/26/19,04:00,Iowa DNR,,29.0,,,,1,0,0,0,,,26.0,PPB,,,,,,,,,"{'x': -90.521896, 'y': 41.6992, 'spatialReference': {'wkid': 4326}}"
175,191630015,"Davenport, 10th & Vine",Active,R7,41.529999,-90.587502,0.0,-6.0,US,IA,03/26/19,04:00,Iowa DNR,,26.0,,22.0,,1,0,1,0,5.9,UG/M3,29.0,PPB,,,0.19,PPM,1.0,PPB,,,"{'x': -90.587502, 'y': 41.529999, 'spatialReference': {'wkid': 4326}}"
